115
1997,0.015662208456201
1998,0.0188069639620923
1999,-0.0210335033204373
2000,-0.0534220096727098
2001,-0.00795121474403086
2002,-0.0374357103954241
2003,0.0165679528878148
2004,-0.0447885390786484
2005,0.0370269197895249
2006,0.128557082809451
2007,-0.0089544758691025
2008,-0.0455527582332749
2009,-0.0975518750360313
2010,0.0854573148377984
2011,-0.0240041010758134
2012,0.0129444869490873
2013,-0.0433171668376459
2014,-0.0023640897721668
2015,-0.0477114571582495
2016,-0.0110539813624404
2017,-0.0221127484445228
2018,0.000396972979670937
