Treated,Synthetic,Sample Mean
k98,7.867,7.991,8.209
k_p98,-3.819,-4.432,-4.707
GVA_Agr,0.051,0.091,0.124
GVA_Ind,0.305,0.299,0.268
GVA_Trade,0.175,0.187,0.22
GVA_Constr,0.085,0.083,0.068
GVA_FBS,0.155,0.153,0.154
h98_Trade,2.651,1.707,1.044
dwellings2000,10.738,11.339,11.827
urban,0.277,0.333,0.431
modern,0.069,0.074,0.088
av_age_ln,3.818,3.706,3.568
