82
1997,0.0831599664721001
1998,-0.012419299391552
1999,0.0530472417453892
2000,-0.03957726492852
2001,0.00268595812762769
2002,0.0154428201390196
2003,0.0559567283997356
2004,-0.00530559025096491
2005,0.0816383771289362
2006,0.0644681122664671
2007,0.137831091230831
2008,-0.0254955613013973
2009,-0.0766750942113044
2010,-0.0492127142245551
2011,0.0226719521802326
2012,0.0668716498294798
2013,0.0319616287015878
2014,0.0558007413476975
2015,-0.00216717355340441
2016,0.020557204100752
2017,0.00400163568890778
2018,-0.00559821291247799
