116
1997,-0.0073984354307789
1998,-0.0157518335998709
1999,-0.014174716945018
2000,-0.0213292549734364
2001,-0.0134027927516556
2002,-0.00949328388166963
2003,-0.0428323480410401
2004,-0.0221073272743773
2005,-0.0546049269716091
2006,0.0916151327855385
2007,0.0115987775617792
2008,-0.0222675787638695
2009,-0.0710770128783272
2010,0.0337277662712697
2011,-0.0252389747005702
2012,0.026511410170673
2013,-0.0228217571395337
2014,-0.0250458167966317
2015,-0.0348738801258886
2016,-0.0384758612992033
2017,-0.0739777321456461
2018,0.0193532520570419
