78,79,80,81,82
1997,0.0945916867339776,0.0494078227989431,0.066206892851185,0.0653736808915937,0.0831599664721001
1998,0.0131620547636828,0.00731999085044688,0.031840803528637,-0.0797411450485639,-0.012419299391552
1999,0.0224348296598788,0.0363950954107029,0.0636743468762527,0.0114960677272206,0.0530472417453892
2000,0.127379388943458,-0.0526079199569404,-0.0694068028587908,-0.0917119114735709,-0.03957726492852
2001,0.0564926238563683,0.0337614317778983,0.012449787719182,0.102030646779341,0.00268595812762769
2002,0.00985591593523323,0.00611993105945639,0.0423919749368189,0.0161699289481378,0.0154428201390196
2003,0.0539428600438534,-0.0139743570652142,0.0304702837297292,0.0519720516776319,0.0559567283997356
2004,0.0120777241566731,-0.00889900075002914,0.00672804773809429,-0.0337029777609448,-0.00530559025096491
2005,0.0507835818701796,0.121774008473625,0.074137734822059,0.0357090420576104,0.0816383771289362
2006,0.0953127089108996,0.0558512545943528,0.0519393832951918,-0.00681576083780842,0.0644681122664671
2007,0.0188912044345961,0.0402785685087003,0.0801350821354245,0.0558289201035943,0.137831091230831
2008,-0.103564606618091,-0.0815316007132492,-0.145579376033211,-0.0137643965613854,-0.0254955613013973
2009,-0.104492503412697,-0.198971334972184,-0.201940547935033,-0.29410194062378,-0.0766750942113044
2010,0.00308944425881739,0.176435377298375,0.123047909902116,0.0408328007661507,-0.0492127142245551
2011,0.0932944221927557,-0.040035716887077,0.0528953270766195,0.0378826017477429,0.0226719521802326
2012,0.0689986249545233,-0.00549030907341177,0.055354091575222,0.0108185966652095,0.0668716498294798
2013,0.017711811463898,-0.0168951014919887,-0.0340697725825658,0.155056173332498,0.0319616287015878
2014,0.029787931361389,-0.0142662541972442,0.0537259576538196,-0.0148232718380695,0.0558007413476975
2015,-0.00684823115983708,0.0287539956032623,-0.0299751440485493,-0.129257768768258,-0.00216717355340441
2016,0.00647675943742494,0.0173703764648274,-0.0612758131604127,-0.0355332395504549,0.020557204100752
2017,-0.0135006025193876,-0.0598319231856198,0.0237627384572978,0.0721786663611096,0.00400163568890778
2018,-0.0151116623190291,0.0180033248215651,-0.0193189633364497,0.148735860785117,-0.00559821291247799
