120
1997,0.0478286835344554
1998,-0.00812984453027252
1999,-0.0394169274366429
2000,-0.0362457654772271
2001,-0.0125477272235516
2002,-0.000521874523374877
2003,-0.0346890605512972
2004,-0.0360685332938131
2005,-0.00204281609445878
2006,-0.0539314519187135
2007,0.022614599038759
2008,0.0356307946930863
2009,-0.038964988685046
2010,0.0186944421367716
2011,0.00958117333907475
2012,0.0281732410256484
2013,-0.0326682099860174
2014,-0.0207839656926159
2015,-0.0160493790800964
2016,-0.0129526197998621
2017,-0.0376073008837798
2018,0.0195434102841417
