97
1997,0.0609032526017535
1998,0.0316741465220713
1999,-0.0861776593532841
2000,0.0255874689418312
2001,0.0308939761460106
2002,0.0603427460408824
2003,0.0262020367629814
2004,-0.0319512175581453
2005,0.0851943010512745
2006,0.111448700492609
2007,0.148236853716858
2008,-0.135816702879969
2009,-0.239569687154272
2010,0.065772884768985
2011,0.0933117382553463
2012,0.0520398075088518
2013,0.0888136356594798
2014,-0.0595551380376172
2015,0.00332107185650151
2016,0.00898240070311524
2017,0.0244355170237189
2018,-0.0535596985483707
