114
1997,0.0227994168187426
1998,0.00907367531315465
1999,-0.0502734697269665
2000,-0.0140847572511184
2001,-0.0129092652836685
2002,0.00543612630076461
2003,-0.0420948203132599
2004,-0.0309984508320748
2005,0.0686995675799021
2006,-0.0436938164389558
2007,0.00817255006355763
2008,-0.0235700250434612
2009,0.0345574751552275
2010,0.0522405364138902
2011,0.0237944910224324
2012,-0.00479402695474669
2013,0.00340836402657063
2014,-0.035431063708388
2015,-0.0167175342248697
2016,-0.0267043122323636
2017,-0.0307509540307489
2018,-0.0223657195764212
