111
1997,-0.0541787674405225
1998,-0.0268914693376192
1999,0.037624921794114
2000,0.0194010907560002
2001,0.0176029756118634
2002,-0.0254286494449398
2003,-0.0390721299552007
2004,0.0129721147773744
2005,-0.00281795129564785
2006,-0.0361929547288668
2007,0.0463845043137539
2008,-0.00593127754490386
2009,-0.0907056346299191
2010,0.0246704683175491
2011,-0.00127703567915413
2012,-0.00583360344687858
2013,0.051046799129255
2014,0.0449763599900848
2015,0.00272715538567619
2016,-0.0104750974594109
2017,0.0255081851113522
2018,0.0237824006243761
