269
1997 0,0343708172380223
1998 0,0291993043363732
1999 0,0069441373346401
2000 0,0329324303505377
2001 -0,0315809720434324
2002 -0,0389912667246927
2003 -0,010326820618039
2004 -0,00142770358554612
2005 0,00510992895910846
2006 0,0181340996560912
2007 0,0243539634713472
2008 -0,00233944848461664
2009 0,0514891572218639
2010 0,0327099223833792
2011 0,00947875890906021
2012 0,0294032545480243
2013 0,00721710611879099
2014 -0,012504219801067
2015 -0,0239330279895649
2016 0,0221117889632668
2017 0,0199172736433324
2018 -0,00607283863370199
