Treated,Synthetic,Sample Mean
k98,7.877,7.284,8.211
k_p98,-4.992,-5.265,-4.706
GVA_Agr,0.149,0.232,0.124
GVA_Ind,0.441,0.279,0.267
GVA_Trade,0.115,0.153,0.221
GVA_Constr,0.049,0.046,0.068
GVA_FBS,0.118,0.137,0.154
h98_Trade,-0.074,0.061,1.05
dwellings2000,12.014,11.583,11.826
urban,0.485,0.393,0.431
modern,0.074,0.067,0.088
av_age_ln,3.435,3.501,3.569
special.lnGDPpc_change.1998,0.18,0.171,0.021
special.lnGDPpc_change.2003,0.096,0.057,0.057
special.lnGDPpc_change.2006,-0.02,-0.005,0.065
