Treated,Synthetic,Sample Mean
k98,9.497,9.448,8.203
k_p98,-3.881,-3.868,-4.711
GVA_Agr,0.076,0.107,0.124
GVA_Ind,0.218,0.193,0.268
GVA_Trade,0.217,0.261,0.22
GVA_Constr,0.069,0.07,0.068
GVA_FBS,0.227,0.223,0.153
h98_Trade,0.385,0.924,1.048
dwellings2000,12.046,12.076,11.826
urban,0.426,0.457,0.431
modern,0.14,0.141,0.087
av_age_ln,3.379,3.438,3.569
special.lnGDPpc_change.1998,0.043,0.025,0.022
special.lnGDPpc_change.2003,0.033,0.033,0.058
special.lnGDPpc_change.2006,0.069,0.081,0.064
