190
1997 0,00687047075691621
1998 0,0424744346586305
1999 0,101448309860547
2000 0,0461167082456157
2001 0,00790244518767149
2002 0,0261376406045963
2003 -0,0326983111076265
2004 -0,0397160198274857
2005 0,00287297104870186
2006 0,000370468933544074
2007 0,0219959630193903
2008 0,0194662507467822
2009 -0,0167951302847982
2010 0,0642605734778945
2011 -0,0304803579713397
2012 -0,0906023539499962
2013 0,0199960041133819
2014 0,0378928377591481
2015 0,0298228082152006
2016 0,0183572285006114
2017 -0,0411203722794999
2018 -0,00729647181014959
