Treated,Synthetic,Sample Mean
k98,9.415,9.345,8.203
k_p98,-4.096,-4.05,-4.71
GVA_Agr,0.001,0.026,0.125
GVA_Ind,0.206,0.216,0.268
GVA_Trade,0.3,0.273,0.22
GVA_Constr,0.146,0.125,0.067
GVA_FBS,0.188,0.205,0.154
h98_Trade,1.342,1.338,1.043
dwellings2000,12.43,12.27,11.824
urban,0.885,0.761,0.429
modern,0.123,0.12,0.088
av_age_ln,3.544,3.614,3.568
special.lnGDPpc_change.1998,0.021,0.024,0.022
special.lnGDPpc_change.2003,0.06,0.052,0.057
special.lnGDPpc_change.2006,0.108,0.087,0.064
