303
1997 0,0364812167007028
1998 -0,000403938779798677
1999 -0,0362440015556794
2000 0,0174291481195902
2001 0,0558986043721896
2002 -0,0937747038128657
2003 0,000675380712053669
2004 0,150517186686077
2005 -0,1581479144694
2006 0,041627216692333
2007 0,0886101654213627
2008 0,129286851559314
2009 -0,0992525352353842
2010 0,111468634043776
2011 -0,0497458149123435
2012 -0,0471727577456961
2013 0,125760805022495
2014 -0,122846440725791
2015 -0,011443013714573
2016 0,00995582897880325
2017 -0,00674735757725915
2018 -0,0437168039331284
