Treated,Synthetic,Sample Mean
k98,5.69,6.094,8.222
k_p98,-6.176,-5.965,-4.7
GVA_Agr,0.152,0.198,0.124
GVA_Ind,0.071,0.164,0.269
GVA_Trade,0.222,0.137,0.22
GVA_Constr,0.007,0.028,0.068
GVA_FBS,0.371,0.276,0.153
h98_Trade,-0.273,-0.149,1.051
dwellings2000,11.105,11.269,11.83
urban,0.323,0.319,0.431
modern,0.044,0.043,0.088
av_age_ln,3.644,3.642,3.568
special.lnGDPpc_change.1998,0.155,0.147,0.021
special.lnGDPpc_change.2003,0.002,-0.001,0.058
special.lnGDPpc_change.2006,-0.034,0,0.065
