Treated,Synthetic,Sample Mean
k98,7.593,7.854,8.213
k_p98,-4.182,-4.328,-4.71
GVA_Agr,0.128,0.133,0.124
GVA_Ind,0.448,0.391,0.267
GVA_Trade,0.142,0.145,0.22
GVA_Constr,0.037,0.048,0.068
GVA_FBS,0.124,0.141,0.154
h98_Trade,1.975,1.482,1.039
dwellings2000,10.597,11.095,11.833
urban,0.1,0.246,0.433
modern,0.09,0.079,0.088
av_age_ln,3.512,3.574,3.568
special.lnGDPpc_change.1998,0.008,0.019,0.022
special.lnGDPpc_change.2003,0.028,0.061,0.058
special.lnGDPpc_change.2006,0.107,0.081,0.064
