Treated,Synthetic,Sample Mean
k98,6.316,6.358,8.219
k_p98,-5.78,-5.827,-4.702
GVA_Agr,0.206,0.203,0.124
GVA_Ind,0.199,0.143,0.268
GVA_Trade,0.157,0.151,0.22
GVA_Constr,0.03,0.031,0.068
GVA_FBS,0.2,0.273,0.153
h98_Trade,-0.273,-0.226,1.051
dwellings2000,11.432,11.366,11.829
urban,0.251,0.316,0.432
modern,0.037,0.045,0.088
av_age_ln,3.695,3.611,3.567
special.lnGDPpc_change.1998,0.209,0.206,0.021
special.lnGDPpc_change.2003,0.03,0.015,0.058
special.lnGDPpc_change.2006,-0.001,0.001,0.065
