250
1997 0,000169445906721591
1998 0,0208662953991963
1999 0,00824141434880577
2000 -0,0281060187868551
2001 -0,00424220414479061
2002 0,034763228512509
2003 0,0244933379700666
2004 0,00212842479609361
2005 -0,0439416115409687
2006 0,0130793004294624
2007 0,0288032251821116
2008 -0,0358350103759528
2009 0,0225349728039641
2010 -0,00711010954171883
2011 -0,0159599772905542
2012 -0,00273905794177522
2013 -0,000386345149404718
2014 0,0387061157592632
2015 -0,0226687727816886
2016 -0,00825686281572338
2017 -0,0240790826172516
2018 -0,0181813749421282
