164
1997 0,00474705370744487
1998 0,000318872303174018
1999 -0,013845991245542
2000 0,0364016822327268
2001 -0,0785361347380825
2002 -0,0252899437696372
2003 0,00798122468861166
2004 -0,0384506650712655
2005 0,0352060646455198
2006 0,00100043810702653
2007 -0,0356690400741142
2008 0,0437482222491111
2009 -0,000459819188932467
2010 -0,0352731990211755
2011 0,0207104297067661
2012 0,0298888182699701
2013 -0,0397384282693311
2014 -0,0126269612810905
2015 -0,0329647602861657
2016 -0,0109564602336644
2017 -0,010038212312022
2018 -0,0127241173337533
