Treated,Synthetic,Sample Mean
k98,9.008,8.973,8.205
k_p98,-4.515,-4.127,-4.708
GVA_Agr,0.062,0.07,0.124
GVA_Ind,0.36,0.363,0.267
GVA_Trade,0.158,0.175,0.22
GVA_Constr,0.075,0.057,0.068
GVA_FBS,0.145,0.144,0.154
h98_Trade,1.363,1.341,1.043
dwellings2000,12.506,12.102,11.823
urban,0.335,0.408,0.431
modern,0.054,0.057,0.088
av_age_ln,3.602,3.609,3.568
special.lnGDPpc_change.1998,0.032,0.051,0.022
special.lnGDPpc_change.2003,0.057,0.058,0.058
special.lnGDPpc_change.2006,0.007,0.017,0.065
