270
1997 -0,00966270671516983
1998 0,0102951198279672
1999 -0,0362774276218998
2000 0,0108676432642441
2001 -0,0259412826569526
2002 -0,0421658932824985
2003 -0,00208393336648848
2004 0,00913959503835159
2005 0,054834471946869
2006 -0,030684696344734
2007 0,000649604734936707
2008 0,0170191714424441
2009 0,00586013128257127
2010 0,040917846035499
2011 0,0244177008793219
2012 -0,00989410140045523
2013 0,0216381009529837
2014 0,0230828150948476
2015 0,0298078569533382
2016 -0,0268106553979973
2017 0,00136015386810367
2018 -0,0117013386715967
