293
1997 0,00485926518933472
1998 -0,000325459270432385
1999 0,00203418052206034
2000 -0,084769267275557
2001 0,0113880602400896
2002 -0,0284598936321283
2003 -0,00045896629076676
2004 0,0263104148999833
2005 0,0259213287806595
2006 0,0152270616898213
2007 -0,0173128402940975
2008 -0,0150121852021212
2009 -0,0256915714668546
2010 -0,0468879106085709
2011 -0,0560370363166073
2012 0,158310864843127
2013 -0,0171521759967961
2014 -0,0491411304095491
2015 0,0709198336412495
2016 0,029372802038163
2017 0,0347831296242056
2018 0,00167592890150378
