197
1997 0,0132682686787738
1998 -0,00110591067626876
1999 0,0151560420224487
2000 -0,0125058455018135
2001 0,0577787572096244
2002 0,0215624281571068
2003 -0,000737386135095636
2004 -0,0332654861947834
2005 0,00227975011185471
2006 -7,43426269374514e-05
2007 0,0276294807653622
2008 -0,0145299384203553
2009 0,0147674063448397
2010 0,00448665264448298
2011 -0,0202128356041904
2012 -0,0174205373235211
2013 0,066244934133293
2014 -0,00618350749900787
2015 0,00725770881811713
2016 0,0107897012917302
2017 -0,00768667354704507
2018 0,025092940381452
