227
1997 0,0188674294615938
1998 -0,000255527978513945
1999 0,00629567769977534
2000 0,070391596360415
2001 -0,0493991493803443
2002 -0,0849486576632854
2003 -0,0213038632775772
2004 0,0124895097936607
2005 0,00427870418463289
2006 -5,80574141149093e-05
2007 0,0154673026637959
2008 -0,0388397939526413
2009 0,0152746250141665
2010 -0,0167431872252901
2011 -0,0166269747018069
2012 -0,0114146808843798
2013 -0,00651660764789867
2014 -0,00256041833804804
2015 0,0170823064737751
2016 0,0106504991355963
2017 -0,0169673642872685
2018 -0,0279620094711495
