257
1997 0,0150184794939952
1998 0,00296514440945855
1999 -0,00725096972104766
2000 0,0032086010424911
2001 -0,00865692799115284
2002 -0,00789537464084681
2003 -0,00322516370801466
2004 -0,00200623180204383
2005 -0,0181610700411446
2006 0,0021148453654011
2007 0,0225390160568371
2008 0,0114667703837158
2009 -0,00370667128460092
2010 0,00147490170742218
2011 -0,0136818426728645
2012 -0,0109294238089312
2013 -0,0443228600257981
2014 0,021539449175776
2015 -0,0145625567077048
2016 -0,0168127688563593
2017 -0,00612796932023746
2018 -0,00440623895373454
