141
1997 -0,102669947485826
1998 0,0056729045880828
1999 -0,0348200160002042
2000 0,123933234349603
2001 -0,15417245830012
2002 0,0426955670354776
2003 -0,00195087837128823
2004 0,0222296639084909
2005 0,0674676824880866
2006 0,0100226472778941
2007 -0,102095489150674
2008 -0,0916302399563851
2009 0,157117234464426
2010 -0,125381521475324
2011 0,249936562195407
2012 -0,0245389975138045
2013 -0,128601553180509
2014 -0,00422627874854371
2015 0,0761142472031872
2016 -0,0772516833128322
2017 0,0394053405369081
2018 -0,0838313467735394
