Treated,Synthetic,Sample Mean
k98,8.116,7.887,8.21
k_p98,-4.309,-4.688,-4.709
GVA_Agr,0.135,0.124,0.124
GVA_Ind,0.37,0.293,0.267
GVA_Trade,0.145,0.184,0.22
GVA_Constr,0.07,0.064,0.068
GVA_FBS,0.083,0.137,0.154
h98_Trade,1.333,1.167,1.043
dwellings2000,11.445,11.518,11.829
urban,0.23,0.36,0.432
modern,0.049,0.055,0.088
av_age_ln,3.716,3.708,3.567
special.lnGDPpc_change.1998,0.059,0.045,0.022
special.lnGDPpc_change.2003,-0.056,0.027,0.058
special.lnGDPpc_change.2006,0.017,0.038,0.064
