187
1997 0,11905557436276
1998 0,036965627737516
1999 -0,0930064532538097
2000 0,0406860657499653
2001 -0,0311727948023733
2002 -0,0615749131480649
2003 -0,0705184731396335
2004 0,0708972065492022
2005 -0,00286642069544146
2006 -0,0304673603085429
2007 0,0155483174943625
2008 0,0079697348398863
2009 -0,0686523934412059
2010 -0,000499258833555876
2011 0,0294888976332119
2012 -0,0262029539970019
2013 -0,000160650285918662
2014 0,0105859648584525
2015 0,0469778038080799
2016 -0,000626120570880233
2017 0,020378682988476
2018 0,0226379176415882
