Treated,Synthetic,Sample Mean
k98,5.941,6.084,8.221
k_p98,-6.246,-6.042,-4.699
GVA_Agr,0.207,0.189,0.124
GVA_Ind,0.107,0.134,0.268
GVA_Trade,0.118,0.177,0.221
GVA_Constr,0.016,0.023,0.068
GVA_FBS,0.35,0.291,0.153
h98_Trade,-0.273,-0.262,1.051
dwellings2000,11.403,11.28,11.829
urban,0.238,0.318,0.432
modern,0.035,0.043,0.088
av_age_ln,3.656,3.627,3.567
special.lnGDPpc_change.1998,0.183,0.17,0.021
special.lnGDPpc_change.2003,0.009,0.008,0.058
special.lnGDPpc_change.2006,-0.006,-0.007,0.065
