171
1997 0,0200875176064003
1998 0,00540000238182067
1999 -0,0180631178248609
2000 -0,00213684891939861
2001 0,0188582927761266
2002 0,0110687115284455
2003 0,0217456694633948
2004 0,018334686047112
2005 0,00576456863331819
2006 0,015299411402647
2007 -0,0121272949379268
2008 0,0142682191796754
2009 0,00280671831529776
2010 0,0468072758638492
2011 -0,0126657202367983
2012 -0,0173799653012796
2013 -0,0451906278562817
2014 -0,0343184979191557
2015 -0,0169141898781566
2016 0,00736250252522581
2017 -0,00507407417243778
2018 -0,0064043238293418
