Treated,Synthetic,Sample Mean
k98,7.984,8.378,8.211
k_p98,-4.947,-4.508,-4.706
GVA_Agr,0.098,0.038,0.124
GVA_Ind,0.219,0.242,0.268
GVA_Trade,0.289,0.288,0.22
GVA_Constr,0.07,0.093,0.068
GVA_FBS,0.145,0.147,0.154
h98_Trade,1.475,1.435,1.042
dwellings2000,11.675,11.742,11.828
urban,0.579,0.681,0.43
modern,0.063,0.085,0.088
av_age_ln,3.882,3.751,3.566
special.lnGDPpc_change.1998,0.036,0.036,0.022
special.lnGDPpc_change.2003,-0.005,0.001,0.058
special.lnGDPpc_change.2006,0.061,0.062,0.064
