259
1997 -0,00450354040966977
1998 -0,0115392918856673
1999 0,00361922688755293
2000 -0,00253350475091826
2001 -0,0229196513247957
2002 0,00452495711214858
2003 -0,00321128411903637
2004 0,00650188336305445
2005 0,0065931296694453
2006 -0,00119820822823558
2007 -0,00852542573697712
2008 -0,00760103073245449
2009 -0,0156467981207875
2010 0,00889915709088262
2011 -0,0345822884880901
2012 -0,0131747285764077
2013 -0,0174721707584254
2014 -0,00841825868819896
2015 -0,020629860803729
2016 0,00816935743032423
2017 -0,000230024529350052
2018 -0,0444228400356383
