191
1997 0,016118195673375
1998 -0,0300655755017418
1999 0,000658623827264244
2000 -0,0498198435221339
2001 -0,0139370767876354
2002 -0,00880388817616502
2003 0,0775776879875273
2004 -0,0398689883227206
2005 -0,00553279534894193
2006 0,004286817137872
2007 -0,10051266878328
2008 -0,0409395725803189
2009 0,011417503490929
2010 0,00322279424607296
2011 0,0173454970735061
2012 0,0750908960710387
2013 0,0276938091880247
2014 0,0144135551626455
2015 -0,026339470340198
2016 -0,0159336352262987
2017 0,0116921189002928
2018 0,00540490128912303
