Treated,Synthetic,Sample Mean
k98,6.857,7.398,8.216
k_p98,-4.652,-4.405,-4.707
GVA_Agr,0.216,0.125,0.123
GVA_Ind,0.205,0.342,0.268
GVA_Trade,0.148,0.163,0.22
GVA_Constr,0.057,0.054,0.068
GVA_FBS,0.187,0.162,0.154
h98_Trade,1.975,1.92,1.039
dwellings2000,10.336,10.671,11.834
urban,0.087,0.103,0.433
modern,0.082,0.086,0.088
av_age_ln,3.466,3.499,3.568
special.lnGDPpc_change.1998,0.009,0.013,0.022
special.lnGDPpc_change.2003,0.052,0.046,0.058
special.lnGDPpc_change.2006,0.118,0.079,0.064
