Treated,Synthetic,Sample Mean
k98,7.974,7.977,8.211
k_p98,-4.872,-4.831,-4.706
GVA_Agr,0.087,0.09,0.124
GVA_Ind,0.251,0.249,0.268
GVA_Trade,0.229,0.231,0.22
GVA_Constr,0.099,0.098,0.067
GVA_FBS,0.149,0.149,0.154
h98_Trade,1.245,1.237,1.043
dwellings2000,11.38,11.515,11.829
urban,0.547,0.545,0.43
modern,0.093,0.092,0.088
av_age_ln,3.67,3.65,3.567
special.lnGDPpc_change.1998,0.022,0.025,0.022
special.lnGDPpc_change.2003,0.034,0.034,0.058
special.lnGDPpc_change.2006,0.058,0.059,0.064
