279
1997 0,0120355294635902
1998 -0,0243142438611661
1999 -0,0309552950736287
2000 -0,0681410627225028
2001 -0,0758179545065499
2002 0,0351785495693089
2003 0,0346689517246085
2004 0,00984600233065665
2005 0,0668267475902856
2006 0,00190445220891917
2007 -0,0206907795771585
2008 0,0166814309395445
2009 -0,00629704449945111
2010 -0,0597656536285087
2011 -0,00747348478244771
2012 0,100346791563085
2013 -0,0815288201267571
2014 0,0152652993168746
2015 0,0335813819231234
2016 0,0205835544849513
2017 -0,0514465763122326
2018 -0,0236789716594854
