243
1997 0,0136449294394261
1998 -3,43425451583626e-05
1999 -0,0210218074316427
2000 -0,0312854779696194
2001 -0,0140045847526314
2002 0,00388716749948742
2003 0,000614513180149441
2004 0,00573277306591821
2005 -0,0127779484959188
2006 -0,000988170067798
2007 0,0042771257762029
2008 -0,00231946187193342
2009 0,00917209770493467
2010 0,00798001883187743
2011 -0,00945664353924639
2012 0,0029710322254384
2013 -0,0175043664724755
2014 0,00777580662615176
2015 0,00907423236907741
2016 0,00580485315251391
2017 0,00457848655565141
2018 -0,0102556527371011
