Treated,Synthetic,Sample Mean
k98,7.08,7.074,8.215
k_p98,-5.347,-5.344,-4.704
GVA_Agr,0.195,0.238,0.124
GVA_Ind,0.263,0.248,0.268
GVA_Trade,0.181,0.181,0.22
GVA_Constr,0.069,0.055,0.068
GVA_FBS,0.123,0.123,0.154
h98_Trade,0.58,0.305,1.047
dwellings2000,11.391,11.398,11.829
urban,0.314,0.316,0.431
modern,0.056,0.056,0.088
av_age_ln,3.605,3.581,3.568
special.lnGDPpc_change.1998,-0.021,-0.007,0.022
special.lnGDPpc_change.2003,0.144,0.119,0.057
special.lnGDPpc_change.2006,0.13,0.113,0.064
