200
1997 0,0221218457802127
1998 -0,00425685680330907
1999 -0,0446276996232678
2000 -0,0152376342312074
2001 0,0505349788232996
2002 -0,0190364974030908
2003 0,00205551886483104
2004 -0,0321737347427914
2005 0,00242507938848385
2006 0,00912808029781562
2007 -0,0387468388246559
2008 -0,0158286689162122
2009 0,0339323273658819
2010 -0,0374192089919165
2011 0,0539093935946292
2012 -0,0366938111783124
2013 -0,00170971721119378
2014 0,0171176056439307
2015 0,00474647672869001
2016 -0,0132106866213279
2017 0,00084951029905847
2018 -0,0250375171891286
