125
1997 -0,00880007936571459
1998 -0,018551803643181
1999 -0,0138897011164501
2000 0,062966589593968
2001 -0,0218277277772154
2002 -0,0374733478217264
2003 -0,0186691871205819
2004 -0,0501450910214283
2005 0,038112078947165
2006 -0,000314640800014428
2007 0,00505836297491586
2008 -0,0633031485693606
2009 -0,0138743446592823
2010 -0,0588956428662059
2011 0,0480327342790336
2012 -0,010977452309966
2013 0,0181102525390338
2014 -0,0102457533228374
2015 -0,00301114126828687
2016 -0,0167324773803647
2017 -0,0182071302580589
2018 0,0135432087720698
