263
1997 0,00104774138774906
1998 -0,000660918546728964
1999 0,0281070612335852
2000 0,0024181746992226
2001 0,00199475435231749
2002 -0,0093485282699769
2003 -0,00697012256706999
2004 -0,0322251813193573
2005 -0,00540193337490114
2006 0,00104250608118042
2007 -0,00879512952224717
2008 -0,00195521926447633
2009 -0,0193597019011989
2010 -0,0106027663628808
2011 0,0128845841163635
2012 -0,0124330114498907
2013 -0,00790047719592487
2014 -0,00190503309883081
2015 -0,0168345135401423
2016 0,000899190670391077
2017 -0,0190319149932692
2018 -0,00599668253256994
