217
1997 -0,00635121312299577
1998 -0,00507489845923728
1999 -0,021553753252348
2000 -0,0196964404814813
2001 -0,0475187771439037
2002 0,032786450535944
2003 0,00560892595724195
2004 0,048757814614511
2005 -0,0858762305801726
2006 0,0286893730019689
2007 -0,0317949553493389
2008 -0,0595183644220429
2009 -0,0752880069933368
2010 -0,0131250306706841
2011 -0,00270415276076007
2012 -0,00405608969124882
2013 0,00741921408333843
2014 0,02454694681075
2015 0,00609292407479598
2016 0,0181063959468348
2017 -0,00807909900379277
2018 0,0248209552483674
