Treated,Synthetic,Sample Mean
k98,8.256,8.268,8.209
k_p98,-4.474,-4.494,-4.708
GVA_Agr,0.119,0.119,0.124
GVA_Ind,0.223,0.264,0.268
GVA_Trade,0.253,0.213,0.22
GVA_Constr,0.064,0.072,0.068
GVA_FBS,0.126,0.128,0.154
h98_Trade,1.333,1.346,1.043
dwellings2000,11.751,11.746,11.827
urban,0.225,0.235,0.432
modern,0.073,0.092,0.088
av_age_ln,3.605,3.509,3.568
special.lnGDPpc_change.1998,0.02,0.021,0.022
special.lnGDPpc_change.2003,0.071,0.07,0.057
special.lnGDPpc_change.2006,0.007,0.009,0.065
