Treated,Synthetic,Sample Mean
k98,8.908,8.917,8.206
k_p98,-4.139,-4.24,-4.71
GVA_Agr,0.033,0.022,0.124
GVA_Ind,0.441,0.339,0.267
GVA_Trade,0.173,0.244,0.22
GVA_Constr,0.107,0.105,0.067
GVA_FBS,0.121,0.164,0.154
h98_Trade,1.489,1.318,1.042
dwellings2000,11.817,11.989,11.827
urban,0.754,0.736,0.429
modern,0.061,0.063,0.088
av_age_ln,3.704,3.69,3.567
special.lnGDPpc_change.1998,0.053,0.041,0.022
special.lnGDPpc_change.2003,0.037,0.05,0.058
special.lnGDPpc_change.2006,0.186,0.097,0.064
