184
1997 0,0534465956973349
1998 0,00913742850198487
1999 0,0127137478990915
2000 0,0673791051391959
2001 -0,0465211736769677
2002 -0,0550422155018495
2003 -0,00790264281939646
2004 -0,0236504402069466
2005 0,0186034144202219
2006 0,0257651200485317
2007 -0,10439683183482
2008 0,0242363277280346
2009 0,0509017129730255
2010 0,0242281277830612
2011 -0,0189857726963924
2012 0,0288330171662594
2013 -0,131056097940758
2014 -0,0160673494125029
2015 0,0100177100723922
2016 -0,0404354590986379
2017 -0,0196046715105285
2018 0,0151232244437392
