Treated,Synthetic,Sample Mean
k98,7.716,7.709,8.212
k_p98,-5.446,-5.438,-4.703
GVA_Agr,0.226,0.207,0.123
GVA_Ind,0.295,0.3,0.267
GVA_Trade,0.171,0.19,0.22
GVA_Constr,0.05,0.057,0.068
GVA_FBS,0.121,0.117,0.154
h98_Trade,0.58,0.51,1.047
dwellings2000,12.107,12.101,11.825
urban,0.26,0.312,0.432
modern,0.063,0.061,0.088
av_age_ln,3.564,3.598,3.568
special.lnGDPpc_change.1998,-0.157,-0.124,0.023
special.lnGDPpc_change.2003,0.19,0.18,0.057
special.lnGDPpc_change.2006,0.138,0.14,0.064
