241
1997 0,0168979584573889
1998 0,00153624350844428
1999 0,0556135206100632
2000 -0,00588570206897654
2001 -0,0170612752830304
2002 -0,0239602667135547
2003 -0,0188084819439301
2004 0,0349378384346609
2005 -0,0453106876962617
2006 0,00680769141093267
2007 -0,011487701428617
2008 -0,0654791345008056
2009 0,0105627685025152
2010 0,0780623715438062
2011 0,0454248318890944
2012 -0,0223835916008217
2013 0,0586902522783093
2014 0,0378350089738372
2015 -0,017778684261234
2016 -0,0248036174827344
2017 0,0463569177522736
2018 0,120246007074419
