147
1997 -0,00496897452893491
1998 0,0487154022435093
1999 0,0445952806591784
2000 -0,0390613451164096
2001 -0,0670955944299578
2002 0,0352245840354524
2003 0,0289215204527899
2004 0,0300700316156315
2005 0,0198406929933234
2006 0,0991396036268992
2007 -0,0794038850458763
2008 -0,0620987595493985
2009 -0,0801698766843306
2010 0,130468488213922
2011 -0,00890143500232918
2012 -0,00708418253947303
2013 -0,0428152838669009
2014 -0,108310723130184
2015 0,0892433716472992
2016 -0,11285306092261
2017 0,0013648432814851
2018 0,0245032790844778
