Treated,Synthetic,Sample Mean
k98,9.173,8.954,8.204
k_p98,-3.803,-3.795,-4.712
GVA_Agr,0.126,0.112,0.124
GVA_Ind,0.209,0.23,0.268
GVA_Trade,0.238,0.243,0.22
GVA_Constr,0.086,0.075,0.068
GVA_FBS,0.181,0.179,0.154
h98_Trade,0.385,0.404,1.048
dwellings2000,11.493,11.561,11.829
urban,0.299,0.375,0.432
modern,0.154,0.167,0.087
av_age_ln,3.388,3.399,3.569
special.lnGDPpc_change.1998,0,0.005,0.022
special.lnGDPpc_change.2003,0.061,0.064,0.057
special.lnGDPpc_change.2006,0.063,0.066,0.064
