189
1997 0,00495358411266006
1998 -0,000705125187572521
1999 0,0373006098800838
2000 0,0226611618199301
2001 0,0143393926622064
2002 -0,0209475282561686
2003 -0,000571943103950617
2004 -0,0224388469138189
2005 -0,0326492367988741
2006 -0,00876443323573497
2007 -0,00339624390009544
2008 -0,0201970850541664
2009 -0,0380556554217615
2010 0,0243018766905858
2011 -0,0421299866627899
2012 -0,000992653033912293
2013 0,0222680574895384
2014 0,033231447377521
2015 0,0120227140054285
2016 0,0160677374921116
2017 -0,0261706108451954
2018 -0,00482036992424349
