Treated,Synthetic,Sample Mean
k98,8.187,8.167,8.21
k_p98,-4.55,-4.501,-4.708
GVA_Agr,0.134,0.132,0.124
GVA_Ind,0.179,0.187,0.268
GVA_Trade,0.204,0.223,0.22
GVA_Constr,0.061,0.061,0.068
GVA_FBS,0.21,0.207,0.153
h98_Trade,1.975,1.939,1.039
dwellings2000,11.645,11.653,11.828
urban,0.257,0.313,0.432
modern,0.088,0.092,0.088
av_age_ln,3.532,3.537,3.568
special.lnGDPpc_change.1998,0.026,0.026,0.022
special.lnGDPpc_change.2003,0.025,0.037,0.058
special.lnGDPpc_change.2006,0.06,0.061,0.064
