280
1997 0,0414574088397443
1998 -0,000234811345913966
1999 -0,00732254381524754
2000 0,0088412294354376
2001 0,0163932385817794
2002 0,023423793664865
2003 0,00903152127077728
2004 -0,0126939149163758
2005 -0,00149163142265014
2006 -0,000105122593944559
2007 0,0723068073765772
2008 -0,0309412658528247
2009 0,0377928236674244
2010 0,0198064348164379
2011 -0,00125846113453533
2012 0,0124028781999825
2013 0,0239348973037573
2014 -0,00447265169403638
2015 -0,00519032873196235
2016 0,050337714341087
2017 0,064815148839276
2018 -0,0142911710926679
