177
1997 0,0193345627660919
1998 0,00586449002100309
1999 0,00176562018580338
2000 0,0147539147886782
2001 -0,0346777739871455
2002 0,0310883637964193
2003 -0,0245060127296337
2004 0,0249363994357384
2005 -0,012331351739694
2006 0,001354607049708
2007 -0,04270988354689
2008 0,116881153722881
2009 0,0675885530825135
2010 -0,045821225929256
2011 -0,0283909185373907
2012 -0,010342699900277
2013 0,0055209429545981
2014 0,0559427077162256
2015 0,00107010376533954
2016 0,0101802163969482
2017 -0,0200344901975075
2018 -0,0199604349005635
