179
1997 0,0253873669079011
1998 -0,00455226237721186
1999 -0,00180346086180218
2000 0,00815918729018293
2001 -0,00673720110613786
2002 -0,0439907332640593
2003 -0,0005272030708936
2004 -0,00985796576932
2005 -0,00279751010050218
2006 -0,0339720455462398
2007 -0,0298940570996559
2008 0,0216248759578299
2009 0,00617713813384838
2010 0,0263293859468298
2011 -0,0213434202956529
2012 -0,0159747329293218
2013 -0,00273465578690541
2014 -0,0549090225958576
2015 0,00371281780309124
2016 -0,00411501688100686
2017 -0,0210881707335647
2018 0,0476140092658693
