200
1997 0,0158805085194627
1998 -0,00846949952368593
1999 -0,0464122317107481
2000 -0,0138709705517987
2001 0,063020297770712
2002 -0,0177537327426808
2003 0,00374012837605384
2004 -0,0322736387656107
2005 -0,00631716435415875
2006 0,0305420801585506
2007 -0,0310758977952215
2008 0,00631019897751314
2009 0,0468534125664628
2010 -0,0535233805073018
2011 0,0441409884630136
2012 -0,0458851360229014
2013 -0,0165086249216803
2014 0,0014195394004394
2015 -0,008690559332116
2016 -0,00401853123514467
2017 0,00785554620370765
2018 -0,0333035651087134
