283
1997 0,000308756484563827
1998 -0,00752550079984077
1999 0,100536752832178
2000 -0,0414898667725924
2001 0,0277013721453578
2002 0,00612078863802312
2003 0,00103587278362599
2004 -0,0305039443024988
2005 0,03622642786968
2006 0,0355537018106389
2007 -0,00183845585512118
2008 -0,0112953306254207
2009 0,0145752317395377
2010 -0,00697254311378076
2011 -0,0195047137258064
2012 0,0168191814941277
2013 0,0730174517870037
2014 0,0315737781878455
2015 -0,0247235452874039
2016 -0,0179531295678322
2017 0,0174481005898538
2018 -0,0117725763806131
