Treated,Synthetic,Sample Mean
k98,6.857,7.163,8.216
k_p98,-4.652,-4.671,-4.707
GVA_Agr,0.216,0.201,0.123
GVA_Ind,0.205,0.238,0.268
GVA_Trade,0.148,0.156,0.22
GVA_Constr,0.057,0.054,0.068
GVA_FBS,0.187,0.177,0.154
h98_Trade,1.975,1.795,1.039
dwellings2000,10.336,10.706,11.834
urban,0.087,0.117,0.433
modern,0.082,0.091,0.088
av_age_ln,3.466,3.485,3.568
special.lnGDPpc_change.1998,0.009,0.011,0.022
special.lnGDPpc_change.2003,0.052,0.038,0.058
special.lnGDPpc_change.2006,0.118,0.093,0.064
