269
1997 0,0198452620124066
1998 0,0178971694465366
1999 0,018758306841177
2000 0,00699583476949559
2001 -0,0186160600448184
2002 -0,0168373074879539
2003 -0,000748928451380707
2004 0,00249754868807138
2005 -0,00289807779062948
2006 0,0179196560119918
2007 0,0309031612140225
2008 -0,0180367819899725
2009 0,0370731769342125
2010 0,0246350799665254
2011 -0,00721943496131159
2012 0,026123030603575
2013 0,00823047152504899
2014 -0,0143913982790961
2015 -0,0260772120155858
2016 0,0270587928473442
2017 0,0170219658261661
2018 -0,00377442618345179
