Treated,Synthetic,Sample Mean
k98,6.564,6.875,8.218
k_p98,-4.45,-4.667,-4.708
GVA_Agr,0.138,0.149,0.124
GVA_Ind,0.12,0.18,0.268
GVA_Trade,0.173,0.145,0.22
GVA_Constr,0.104,0.062,0.067
GVA_FBS,0.24,0.208,0.153
h98_Trade,2.218,2.014,1.038
dwellings2000,10.484,10.537,11.834
urban,0.245,0.159,0.432
modern,0.126,0.13,0.088
av_age_ln,3.537,3.486,3.568
special.lnGDPpc_change.1998,0.075,0.026,0.022
special.lnGDPpc_change.2003,0.224,0.107,0.057
special.lnGDPpc_change.2006,0.02,0.007,0.064
