Treated,Synthetic,Sample Mean
k98,7.447,7.577,8.213
k_p98,-4.783,-4.516,-4.707
GVA_Agr,0.202,0.098,0.124
GVA_Ind,0.116,0.241,0.268
GVA_Trade,0.151,0.19,0.22
GVA_Constr,0.107,0.102,0.067
GVA_FBS,0.229,0.196,0.153
h98_Trade,1.975,1.986,1.039
dwellings2000,11.064,11.043,11.831
urban,0.16,0.229,0.432
modern,0.154,0.118,0.087
av_age_ln,3.376,3.454,3.569
special.lnGDPpc_change.1998,0.06,0.051,0.022
special.lnGDPpc_change.2003,0.078,0.036,0.057
special.lnGDPpc_change.2006,0.114,0.074,0.064
