170
1997 0,0333304283348123
1998 0,006765083306917
1999 -0,0192238907063537
2000 0,00433157950798943
2001 0,0116933802965773
2002 -0,0436915322524758
2003 0,00289295822951249
2004 0,040424160855826
2005 0,00175922657724317
2006 0,032988840347452
2007 0,0246815538816958
2008 -0,0354692802851954
2009 0,00342650760965731
2010 -0,0522369483926151
2011 -0,025247581672828
2012 -0,0106143520708443
2013 0,0147008625938841
2014 0,00919716740531027
2015 0,00281127297266646
2016 -0,00512464485408265
2017 0,00553750046057011
2018 0,00108505721224684
