178
1997 0,00737302550716981
1998 -0,00226228322137093
1999 -0,0200108738452051
2000 0,00221612787293168
2001 0,0191087052733434
2002 -0,0288878940405309
2003 0,0136338484178111
2004 -0,0490012706402777
2005 -0,0122098123401185
2006 0,0255260704522105
2007 0,0126780152486929
2008 -0,129421148275237
2009 -0,0522372680430786
2010 0,00109595102654894
2011 0,0323423917754743
2012 -0,0127986632448835
2013 -0,105184644300877
2014 -0,00620626445348244
2015 -0,00870844606803392
2016 0,00392636816010435
2017 -0,00905528344769698
2018 0,0295267114063409
