149
1997 -0,0547784013301446
1998 0,0427865446804735
1999 0,0504144629469532
2000 0,0216080765623468
2001 0,0322600903041611
2002 -0,0245042503741409
2003 0,0773061303489897
2004 0,0180297762708434
2005 0,0477710114168244
2006 -0,00398011549289564
2007 -0,0529954510241629
2008 0,00804415199901607
2009 0,0365904303962706
2010 -0,0163764468238963
2011 -0,0665460502789388
2012 0,0972542790272071
2013 -0,0139590106475917
2014 -0,0683480444342116
2015 -0,00632759733443457
2016 0,0134430162694176
2017 5,27551827592815e-05
2018 0,024051849004845
